Date,Timestamp,SPT Score,TVL,Fees,Volume
2025-11-17,1763337600,0.2977333826513705,2743100738,718805,2144874662
2025-11-18,1763424000,0.296740192763064,2715586947,730357,2119715687
2025-11-19,1763510400,0.2659014855412849,2759336774,667276,1945757043
2025-11-20,1763596800,0.29089552222507875,2733603588,706506,2105039874
2025-11-21,1763683200,0.36466427568395704,2666896200,910589,2418683490
2025-11-22,1763769600,0.1965351185003138,2615050001,528428,1468804077
2025-11-23,1763856000,0.1813635237348391,2628341793,450015,1411143446
2025-11-24,1763942400,0.23962409341939794,2651168740,545794,1879112014
2025-11-25,1764028800,0.17745168738551875,2703902899,434039,1387097465
2025-11-26,1764115200,0.0938072776889927,2726789122,57819,425512990
2025-11-26,1764160859,0.0938072776889927,15797,57819,425512990
2025-11-26,1764162539,0.0938072776889927,2723899371,57819,425512990
